system;class;lc;rb;fe;lm;nfe;nlm;classification
lucene;Lucene40SegmentInfoReader;0;0;0;1;0;1;UniqueLM
lucene;TFIDFSimilarity;0;0;0;1;0;1;UniqueLM
lucene;BytesStore;0;0;0;1;0;1;UniqueLM
lucene;BlockPackedReaderIterator;0;0;0;1;0;1;UniqueLM
lucene;PackedReaderIterator;0;0;0;1;0;1;UniqueLM
lucene;TestBitVector;0;0;0;1;0;1;UniqueLM
lucene;TestLucene40PostingsReader;0;0;0;1;0;1;UniqueLM
lucene;TestCheckIndex;0;0;0;1;0;1;UniqueLM
lucene;TestCustomNorms;0;0;0;1;0;1;UniqueLM
lucene;TestLazyProxSkipping;0;0;0;1;0;1;UniqueLM
lucene;TestSegmentMerger;0;0;0;1;0;1;UniqueLM
lucene;TestDisjunctionMaxQuery;0;0;0;1;0;2;AggLM
lucene;TestRegexpRandom2;0;0;0;1;0;1;UniqueLM
lucene;TestTopScoreDocCollector;0;0;0;1;0;1;UniqueLM
lucene;TestFileSwitchDirectory;0;0;0;1;0;1;UniqueLM
lucene;TestMultiMMap;0;0;0;1;0;1;UniqueLM
lucene;Test2BPagedBytes;0;0;0;1;0;1;UniqueLM
lucene;TestPostingsHighlighterRanking;0;0;0;1;0;1;UniqueLM
lucene;TestOrdValues;0;0;0;1;0;1;UniqueLM
lucene;TestDirectSpellChecker;0;0;0;1;0;1;UniqueLM
lucene;PersistenceTest;0;0;0;1;0;1;UniqueLM
lucene;SearchEquivalenceTestBase;0;0;0;1;0;1;UniqueLM
lucene;ShardSearchingTestBase;0;0;0;1;0;1;UniqueLM
lucene;ReverseStringFilter;0;0;0;1;0;1;UniqueLM
lucene;NumericPayloadTokenFilterTest;0;0;0;1;0;1;UniqueLM
lucene;ConnectionCostsWriter;0;0;0;1;0;1;UniqueLM
lucene;TestPulsingReuse;0;0;0;1;0;1;UniqueLM
lucene;BM25Similarity;0;0;0;1;0;1;UniqueLM
lucene;TestAtomicUpdate;0;0;0;1;0;1;UniqueLM
lucene;TestBinaryTerms;0;0;0;1;0;1;UniqueLM
lucene;TestForTooMuchCloning;0;0;0;1;0;1;UniqueLM
lucene;TestIndexInput;0;0;0;1;0;1;UniqueLM
lucene;TestIndexWriterMerging;0;0;0;1;0;3;AggLM
lucene;TestParallelReaderEmptyIndex;0;0;0;1;0;1;UniqueLM
lucene;TestSumDocFreq;0;0;0;1;0;1;UniqueLM
lucene;TestTransactions;0;0;0;1;0;1;UniqueLM
lucene;TestBoolean2;0;0;0;1;0;1;UniqueLM
lucene;TestBooleanOr;0;0;0;1;0;1;UniqueLM
lucene;TestDocBoost;0;0;0;1;0;1;UniqueLM
lucene;TestTermVectors;0;0;0;1;0;1;UniqueLM
lucene;TestTopFieldCollector;0;0;0;1;0;1;UniqueLM
lucene;TestFieldCacheSanityChecker;0;0;0;1;0;1;UniqueLM
lucene;FormBasedXmlQueryDemo;0;0;0;1;0;1;UniqueLM
lucene;TestTotalFacetCounts;0;0;0;1;0;1;UniqueLM
lucene;SpatialPrefixTreeTest;0;0;0;1;0;1;UniqueLM
lucene;JtsPolygonTest;0;0;0;1;0;1;UniqueLM
lucene;TestLimitTokenCountAnalyzer;0;0;0;1;0;1;UniqueLM
lucene;TypeAsPayloadTokenFilterTest;0;0;0;1;0;1;UniqueLM
lucene;TestSnowballPorterFilterFactory;0;0;0;1;0;2;AggLM
lucene;BulkOperationPacked12;0;0;0;1;0;4;AggLM
lucene;BulkOperationPacked20;0;0;0;1;0;4;AggLM
lucene;AbstractTestLZ4CompressionMode;0;0;0;1;0;1;UniqueLM
lucene;TestPerFieldDocValuesFormat;0;0;0;1;0;1;UniqueLM
lucene;TestPayloadNearQuery;0;0;0;1;0;6;AggLM
lucene;TestBooleanScorer;0;0;0;1;0;1;UniqueLM
lucene;TestFieldCacheTermsFilter;0;0;0;1;0;1;UniqueLM
lucene;TestMultiTermQueryRewrites;0;0;0;1;0;1;UniqueLM
lucene;TestPrefixFilter;0;0;0;1;0;1;UniqueLM
lucene;TestPrefixQuery;0;0;0;1;0;1;UniqueLM
lucene;TestBufferedIndexInput;0;0;0;1;0;1;UniqueLM
lucene;TestDemo;0;0;0;1;0;1;UniqueLM
lucene;OversampleWithDepthTest;0;0;0;1;0;1;UniqueLM
lucene;TestFacetsCollector;0;0;0;1;0;1;UniqueLM
lucene;TestScoredDocIDsUtils;0;0;0;1;0;1;UniqueLM
lucene;FastVectorHighlighterTest;0;0;0;1;0;1;UniqueLM
lucene;TestValueSources;0;0;0;1;0;1;UniqueLM
lucene;ChainedFilterTest;0;0;0;1;0;1;UniqueLM
lucene;Sort;0;0;0;1;0;1;UniqueLM
lucene;TestTypeTokenFilterFactory;0;0;0;1;0;1;UniqueLM
lucene;TestPatternReplaceCharFilter;0;0;0;1;0;1;UniqueLM
lucene;TestSolrSynonymParser;0;0;0;1;0;1;UniqueLM
lucene;TestWordnetSynonymParser;0;0;0;1;0;1;UniqueLM
lucene;ClassificationTestBase;0;0;0;1;0;1;UniqueLM
lucene;TestTermInfosReaderIndex;0;0;0;1;0;1;UniqueLM
lucene;TestDateTools;0;0;0;1;0;1;UniqueLM
lucene;TestOmitNorms;0;0;0;1;0;1;UniqueLM
lucene;TestPayloadsOnVectors;0;0;0;1;0;1;UniqueLM
lucene;TestTermVectorsWriter;0;0;0;1;0;2;AggLM
lucene;TestFieldMaskingSpanQuery;0;0;0;1;0;1;UniqueLM
lucene;TestAutomatonQueryUnicode;0;0;0;1;0;1;UniqueLM
lucene;TestComplexExplanations;0;0;0;1;0;1;UniqueLM
lucene;TestDateFilter;0;0;0;1;0;1;UniqueLM
lucene;TestDocValuesScoring;0;0;0;1;0;1;UniqueLM
lucene;TestNGramPhraseQuery;0;0;0;1;0;1;UniqueLM
lucene;TestSloppyPhraseQuery;0;0;0;1;0;1;UniqueLM
lucene;TestSortDocValues;0;0;0;1;0;1;UniqueLM
lucene;TestTermScorer;0;0;0;1;0;1;UniqueLM
lucene;AssociationsFacetRequestTest;0;0;0;1;0;1;UniqueLM
lucene;TestLRUHashMap;0;0;0;1;0;1;UniqueLM
lucene;DrillDownQueryTest;0;0;0;1;0;2;AggLM
lucene;TestTaxonomyCombined;0;0;0;1;0;1;UniqueLM
lucene;TokenSourcesTest;0;0;0;1;0;1;UniqueLM
lucene;TestPostingsHighlighter;0;0;0;1;0;1;UniqueLM
lucene;TestMultiAnalyzer;0;0;0;1;0;1;UniqueLM
lucene;TestMultiPhraseQueryParsing;0;0;0;1;0;1;UniqueLM
lucene;FSTCompletionTest;0;0;0;1;0;1;UniqueLM
lucene;WFSTCompletionTest;0;0;0;1;0;1;UniqueLM
quartz;JobDetail;1;0;1;0;1;0;HetAgg
quartz;QuartzScheduler;1;0;1;0;6;0;HetAgg
quartz;RemoteScheduler;1;0;0;0;0;0;UniqueLC
quartz;PropertySettingJobFactory;1;1;0;0;0;0;HetAgg
quartz;DateIntervalTrigger;1;0;1;0;5;0;HetAgg
quartz;Trigger;1;0;1;0;2;0;HetAgg
quartz;RemoteMBeanScheduler;1;0;1;0;30;0;HetAgg
quartz;NthIncludedDayTrigger;1;0;1;0;4;0;HetAgg
quartz;TriggerUtils;1;0;1;0;32;0;HetAgg
quartz;StdJDBCDelegate;1;0;1;0;30;0;HetAgg
quartz;SimpleThreadPool;1;0;1;0;1;0;HetAgg
quartz;CronTrigger;1;0;1;0;4;0;HetAgg
quartz;OracleDelegate;1;1;1;0;3;0;HetAgg
quartz;XMLSchedulingDataProcessor;1;0;1;0;2;0;HetAgg
quartz;DailyCalendar;1;1;1;0;7;0;HetAgg
quartz;JobStoreSupport;1;0;1;0;12;0;HetAgg
quartz;QuartzSchedulerThread;1;0;0;0;0;0;UniqueLC
quartz;CronExpression;1;0;1;0;3;0;HetAgg
quartz;StdSchedulerFactory;1;0;1;0;1;0;HetAgg
quartz;SimpleTrigger;1;0;1;1;5;1;HetAgg
quartz;WorkerThread;0;0;1;0;2;0;AggFE
quartz;NthIncludedDayTriggerTest;0;0;1;1;2;1;HetAgg
quartz;SimpleSemaphore;0;0;1;0;1;0;UniqueFE
quartz;AnnualCalendar;0;1;1;0;3;0;HetAgg
quartz;MisfireHandler;0;0;1;0;2;0;AggFE
quartz;UpdateChecker;0;0;1;0;3;0;AggFE
quartz;FilterAndBroadcastJobListener;0;0;1;0;1;0;UniqueFE
quartz;QuartzServer;0;0;1;0;2;0;AggFE
quartz;EJBInvokerJob;0;0;1;0;1;0;UniqueFE
quartz;JmsHelper;0;0;1;0;2;0;AggFE
quartz;JobExecutionContextSupport;0;0;1;0;1;0;UniqueFE
quartz;RAMJobStore;0;0;1;1;11;1;HetAgg
quartz;PoolingConnectionProvider;0;0;1;0;3;0;AggFE
quartz;CronExpressionTest;0;1;1;0;5;0;HetAgg
quartz;JobStoreCMT;0;1;1;0;2;0;HetAgg
quartz;JobDetailTest;0;0;1;0;2;0;AggFE
quartz;SimpleTriggerTest;0;0;1;0;4;0;AggFE
quartz;QuartzSchedulerMBeanImpl;0;0;1;0;2;0;AggFE
quartz;ClusterManager;0;0;1;0;2;0;AggFE
quartz;JobDetailSupport;0;0;1;0;2;0;AggFE
quartz;TriggerSupport;0;0;1;0;1;0;UniqueFE
quartz;DB2v6Delegate;0;0;1;0;1;0;UniqueFE
quartz;SendMailJob;0;0;1;0;1;0;UniqueFE
quartz;StringKeyDirtyFlagMap;0;1;1;0;1;0;HetAgg
quartz;RAMJobStoreTest;0;0;1;1;1;1;HetAgg
quartz;VersionTest;0;0;1;0;1;0;UniqueFE
quartz;JBoss4RMIRemoteMBeanScheduler;0;0;1;0;1;0;UniqueFE
quartz;RemotableQuartzScheduler;0;0;1;0;4;0;AggFE
quartz;SampledStatisticsImpl;0;1;1;0;1;0;HetAgg
quartz;BaseCalendar;0;0;1;0;2;0;AggFE
quartz;WeeklyCalendar;0;1;1;0;1;0;HetAgg
quartz;PointbaseDelegate;0;1;1;0;3;0;HetAgg
quartz;StdScheduler;0;0;1;0;1;0;UniqueFE
quartz;BaseCalendarTest;0;0;1;0;1;0;UniqueFE
quartz;DailyCalendarTest;0;1;1;0;1;0;HetAgg
quartz;DirectSchedulerFactoryTest;0;0;1;0;1;0;UniqueFE
quartz;SchedulerDetailsSetterTest;0;0;1;0;1;0;UniqueFE
quartz;PropertySettingJobFactoryTest;0;1;1;1;2;1;HetAgg
quartz;DirtyFlagMapTest;0;0;1;0;1;0;UniqueFE
quartz;PairTest;0;0;1;0;2;0;AggFE
quartz;AnnualCalendarTest;0;1;1;0;4;0;HetAgg
quartz;CronTriggerTest;0;0;1;0;2;0;AggFE
quartz;JobDataMapTest;0;1;1;0;1;0;HetAgg
quartz;Quartz601Test;0;0;1;0;1;0;UniqueFE
quartz;JobRunShellFactory;0;1;0;0;0;0;UniqueRB
quartz;JobRunShell;0;1;0;0;0;0;UniqueRB
quartz;MonthlyCalendarTest;0;1;0;0;0;0;UniqueRB
quartz;JTAJobRunShell;0;1;0;0;0;0;UniqueRB
quartz;WebLogicOracleDelegate;0;1;0;0;0;0;UniqueRB
quartz;JTAJobRunShellFactory;0;1;0;0;0;0;UniqueRB
quartz;JobDataMapSupport;0;1;0;0;0;0;UniqueRB
quartz;XMLSchedulingDataProcessorPlugin;0;1;0;0;0;0;UniqueRB
quartz;JobDataMap;0;1;0;0;0;0;UniqueRB
quartz;HolidayCalendar;0;1;0;0;0;0;UniqueRB
quartz;NullSampledStatisticsImpl;0;1;0;0;0;0;UniqueRB
quartz;MonthlyCalendar;0;1;0;0;0;0;UniqueRB
quartz;CronCalendar;0;1;0;0;0;0;UniqueRB
quartz;StdJobRunShellFactory;0;1;0;0;0;0;UniqueRB
quartz;JobExecutionException;0;1;0;0;0;0;UniqueRB
quartz;PriorityExample;0;0;0;1;0;1;UniqueLM
spring-framework;StringUtilsTests;1;0;0;0;0;0;UniqueLC
spring-framework;ReloadableResourceBundleMessageSource;1;0;0;0;0;0;UniqueLC
spring-framework;JtaTransactionManagerTests;1;0;0;0;0;0;UniqueLC
spring-framework;DispatcherPortlet;1;0;0;0;0;0;UniqueLC
spring-framework;DefaultListableBeanFactory;1;0;0;0;0;0;UniqueLC
spring-framework;ContentNegotiatingViewResolver;1;0;0;0;0;0;UniqueLC
spring-framework;ObjectUtilsTests;1;0;0;0;0;0;UniqueLC
spring-framework;RedirectView;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractBeanFactory;1;0;0;0;0;0;UniqueLC
spring-framework;EvaluationTests;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractBeanDefinition;1;0;0;0;0;0;UniqueLC
spring-framework;XmlBeanFactoryTests;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractJasperReportsViewTests;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractPlatformTransactionManager;1;0;1;0;3;0;HetAgg
spring-framework;DataSourceJtaTransactionTests;1;0;0;0;0;0;UniqueLC
spring-framework;CommonAnnotationBeanPostProcessor;1;0;1;0;1;0;HetAgg
spring-framework;BeanDefinitionVisitor;1;0;1;0;1;0;HetAgg
spring-framework;JtaTransactionManager;1;0;0;0;0;0;UniqueLC
spring-framework;DataSourceTransactionManagerTests;1;0;0;0;0;0;UniqueLC
spring-framework;ServletRequestUtilsTests;1;0;0;0;0;0;UniqueLC
spring-framework;ConstructorArgumentValues;1;0;0;0;0;0;UniqueLC
spring-framework;RequestContext;1;0;0;0;0;0;UniqueLC
spring-framework;TransactionAspectSupport;1;0;1;0;2;0;HetAgg
spring-framework;HibernateJtaTransactionTests;1;0;0;0;0;0;UniqueLC
spring-framework;ReflectivePropertyAccessor;1;0;0;0;0;0;UniqueLC
spring-framework;AutowiredAnnotationBeanPostProcessor;1;0;0;0;0;0;UniqueLC
spring-framework;MultiActionController;1;0;0;0;0;0;UniqueLC
spring-framework;CustomEditorTests;1;0;0;0;0;0;UniqueLC
spring-framework;InitDestroyAnnotationBeanPostProcessor;1;0;0;0;0;0;UniqueLC
spring-framework;MockHttpServletRequest;1;0;0;0;0;0;UniqueLC
spring-framework;ReflectionHelper;1;0;0;0;0;0;UniqueLC
spring-framework;XMLEventStreamReader;1;0;0;0;0;0;UniqueLC
spring-framework;QualifierAnnotationAutowireCandidateResolver;1;0;0;0;0;0;UniqueLC
spring-framework;MockHttpServletResponse;1;0;0;0;0;0;UniqueLC
spring-framework;Tokenizer;1;0;0;0;0;0;UniqueLC
spring-framework;MockPageContext;1;0;0;0;0;0;UniqueLC
spring-framework;AnnotationMethodHandlerAdapter;1;0;0;0;0;0;UniqueLC
spring-framework;PersistenceAnnotationBeanPostProcessor;1;0;0;0;0;0;UniqueLC
spring-framework;InternalSpelExpressionParser;1;0;0;0;0;0;UniqueLC
spring-framework;AnnotationMethodHandlerExceptionResolver;1;0;0;0;0;0;UniqueLC
spring-framework;MockServletContext;1;0;0;0;0;0;UniqueLC
spring-framework;StaxEventXMLReader;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractWizardFormController;1;0;0;0;0;0;UniqueLC
spring-framework;ClassUtils;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractEntityManagerFactoryBean;1;0;0;0;0;0;UniqueLC
spring-framework;BaseCommandController;1;0;0;0;0;0;UniqueLC
spring-framework;PropertyEditorRegistrySupport;1;0;0;0;0;0;UniqueLC
spring-framework;ReflectionUtils;1;0;0;0;0;0;UniqueLC
spring-framework;JpaTransactionManager;1;0;0;0;0;0;UniqueLC
spring-framework;Indexer;1;0;0;0;0;0;UniqueLC
spring-framework;DefaultPropertiesPersister;1;0;0;0;0;0;UniqueLC
spring-framework;BeanUtils;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractUrlHandlerMapping;1;0;0;0;0;0;UniqueLC
spring-framework;ConstructorReference;1;0;0;0;0;0;UniqueLC
spring-framework;NumberUtils;1;0;0;0;0;0;UniqueLC
spring-framework;WebUtils;1;0;0;0;0;0;UniqueLC
spring-framework;BeanWrapperImpl;1;0;0;0;0;0;UniqueLC
spring-framework;StringUtils;1;0;0;0;0;0;UniqueLC
spring-framework;JdoTemplate;1;0;0;0;0;0;UniqueLC
spring-framework;ObjectUtils;1;0;0;0;0;0;UniqueLC
spring-framework;JdoTransactionManager;1;0;0;0;0;0;UniqueLC
spring-framework;DispatcherServlet;1;0;0;0;0;0;UniqueLC
spring-framework;DataBinder;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractBindingResult;1;0;0;0;0;0;UniqueLC
spring-framework;CollectionUtils;1;0;0;0;0;0;UniqueLC
spring-framework;FrameworkServlet;1;0;0;0;0;0;UniqueLC
spring-framework;AntPathMatcher;1;0;0;0;0;0;UniqueLC
spring-framework;PortletUtilsTests;1;0;0;0;0;0;UniqueLC
spring-framework;ScriptFactoryPostProcessor;1;0;0;0;0;0;UniqueLC
spring-framework;DataBinderTests;1;0;0;0;0;0;UniqueLC
spring-framework;JdbcUtils;1;0;0;0;0;0;UniqueLC
spring-framework;HibernateTransactionManager;1;0;0;0;0;0;UniqueLC
spring-framework;SQLErrorCodeSQLExceptionTranslator;1;0;0;0;0;0;UniqueLC
spring-framework;TransactionalTestExecutionListener;1;0;0;0;0;0;UniqueLC
spring-framework;AutowiredAnnotationBeanPostProcessorTests;1;0;0;0;0;0;UniqueLC
spring-framework;CronSequenceGenerator;1;0;0;0;0;0;UniqueLC
spring-framework;PathMatchingResourcePatternResolver;1;0;0;0;0;0;UniqueLC
spring-framework;RdbmsOperation;1;0;0;0;0;0;UniqueLC
spring-framework;LocalSessionFactoryBean;1;0;0;0;0;0;UniqueLC
spring-framework;SpringJUnit4ClassRunner;1;0;0;0;0;0;UniqueLC
spring-framework;HibernateTemplate;1;0;0;0;0;0;UniqueLC
spring-framework;HibernateAccessor;1;0;0;0;0;0;UniqueLC
spring-framework;RestTemplate;1;0;0;0;0;0;UniqueLC
spring-framework;PortletRequestUtilsTests;1;0;0;0;0;0;UniqueLC
spring-framework;SessionFactoryUtils;1;0;0;0;0;0;UniqueLC
spring-framework;DefaultListableBeanFactoryTests;1;0;0;0;0;0;UniqueLC
spring-framework;AspectJAdviceParameterNameDiscovererTests;1;0;0;0;0;0;UniqueLC
spring-framework;DataSourceUtils;1;0;0;0;0;0;UniqueLC
spring-framework;RmiSupportTests;1;0;0;0;0;0;UniqueLC
spring-framework;GenericConversionService;1;0;1;0;1;0;HetAgg
spring-framework;JndiRmiClientInterceptor;1;0;0;0;0;0;UniqueLC
spring-framework;HandlerMethodInvoker;1;0;0;0;0;0;UniqueLC
spring-framework;TypeDescriptor;1;0;0;0;0;0;UniqueLC
spring-framework;RmiServiceExporter;1;0;0;0;0;0;UniqueLC
spring-framework;RmiClientInterceptor;1;0;0;0;0;0;UniqueLC
spring-framework;AnnotationUtils;1;0;0;0;0;0;UniqueLC
spring-framework;ServletRequestUtils;1;0;0;0;0;0;UniqueLC
spring-framework;MockPortletRequest;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractJdbcInsert;1;0;0;0;0;0;UniqueLC
spring-framework;BeanWrapperTests;1;0;0;0;0;0;UniqueLC
spring-framework;JaxWsPortClientInterceptor;1;0;0;0;0;0;UniqueLC
spring-framework;GenericTypeResolver;1;0;0;0;0;0;UniqueLC
spring-framework;JmsTemplate102Tests;1;0;0;0;0;0;UniqueLC
spring-framework;MethodParameter;1;0;0;0;0;0;UniqueLC
spring-framework;MBeanExporterTests;1;0;0;0;0;0;UniqueLC
spring-framework;NamedParameterUtils;1;0;0;0;0;0;UniqueLC
spring-framework;JaxRpcPortClientInterceptor;1;0;0;0;0;0;UniqueLC
spring-framework;JmsTemplateTests;1;0;0;0;0;0;UniqueLC
spring-framework;GenericCollectionTypeResolver;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractReflectiveMBeanInfoAssembler;1;0;0;0;0;0;UniqueLC
spring-framework;CallMetaDataContext;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractAutoProxyCreator;1;0;0;0;0;0;UniqueLC
spring-framework;GenericTableMetaDataProvider;1;0;0;0;0;0;UniqueLC
spring-framework;GenericCallMetaDataProvider;1;0;0;0;0;0;UniqueLC
spring-framework;PortletUtils;1;0;0;0;0;0;UniqueLC
spring-framework;QuartzSupportTests;1;0;0;0;0;0;UniqueLC
spring-framework;AdvisedSupport;1;0;0;0;0;0;UniqueLC
spring-framework;MBeanExporter;1;0;0;0;0;0;UniqueLC
spring-framework;XmlBeanDefinitionReader;1;0;0;0;0;0;UniqueLC
spring-framework;Cglib2AopProxy;1;0;0;0;0;0;UniqueLC
spring-framework;FormHttpMessageConverter;1;0;0;0;0;0;UniqueLC
spring-framework;MBeanClientInterceptor;1;0;0;0;0;0;UniqueLC
spring-framework;ProxyFactoryBean;1;0;0;0;0;0;UniqueLC
spring-framework;StatementCreatorUtils;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractFormController;1;0;0;0;0;0;UniqueLC
spring-framework;MessageListenerAdapter;1;0;0;0;0;0;UniqueLC
spring-framework;BeanDefinitionParserDelegate;1;0;0;0;0;0;UniqueLC
spring-framework;ConfigBeanDefinitionParser;1;0;0;0;0;0;UniqueLC
spring-framework;SchedulerAccessor;1;0;0;0;0;0;UniqueLC
spring-framework;MediaType;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractPollingMessageListenerContainer;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractJmsListeningContainer;1;0;0;0;0;0;UniqueLC
spring-framework;AsyncMessageListenerInvoker;1;0;0;0;0;0;UniqueLC
spring-framework;SchedulerFactoryBean;1;0;0;0;0;0;UniqueLC
spring-framework;HttpHeaders;1;0;0;0;0;0;UniqueLC
spring-framework;DefaultMessageListenerContainer;1;0;0;0;0;0;UniqueLC
spring-framework;StaticListableBeanFactory;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractXsltView;1;0;0;0;0;0;UniqueLC
spring-framework;WebSphereUowTransactionManagerTests;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractMessageListenerContainer;1;0;0;0;0;0;UniqueLC
spring-framework;DefaultSingletonBeanRegistry;1;0;0;0;0;0;UniqueLC
spring-framework;XsltView;1;0;0;0;0;0;UniqueLC
spring-framework;JavaMailSenderImpl;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractAspectJAdvice;1;0;0;0;0;0;UniqueLC
spring-framework;JmsTemplate;1;0;0;0;0;0;UniqueLC
spring-framework;AspectJExpressionPointcut;1;0;0;0;0;0;UniqueLC
spring-framework;MimeMessageHelper;1;0;0;0;0;0;UniqueLC
spring-framework;TilesConfigurer;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractAutowireCapableBeanFactory;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractApplicationContext;1;0;0;0;0;0;UniqueLC
spring-framework;AspectJAdviceParameterNameDiscoverer;1;0;0;0;0;0;UniqueLC
spring-framework;SimpleMailMessage;1;0;0;0;0;0;UniqueLC
spring-framework;PropertiesBeanDefinitionReader;1;0;0;0;0;0;UniqueLC
spring-framework;SingleConnectionFactory;1;0;0;0;0;0;UniqueLC
spring-framework;AbstractJasperReportsView;1;0;0;0;0;0;UniqueLC
spring-framework;PortletRequestUtils;1;0;0;0;0;0;UniqueLC
spring-framework;FrameworkPortlet;1;0;0;0;0;0;UniqueLC
spring-framework;MappingJacksonHttpMessageConverter;0;0;1;0;1;0;UniqueFE
spring-framework;Jaxb2RootElementHttpMessageConverter;0;0;1;0;1;0;UniqueFE
spring-framework;MyAdaptedController2;0;0;1;0;3;0;AggFE
spring-framework;MyAdaptedController3;0;0;1;0;3;0;AggFE
spring-framework;MyAdaptedController4;0;0;1;0;1;0;UniqueFE
spring-framework;MyAdaptedController;0;0;1;0;3;0;AggFE
spring-framework;MutablePropertyValues;0;0;1;0;1;0;UniqueFE
spring-framework;DefaultAopProxyFactory;0;0;1;0;1;0;UniqueFE
squirrel;ConstraintView;1;0;0;0;0;0;UniqueLC
squirrel;TableFrameController;1;0;0;0;0;0;UniqueLC
squirrel;GraphDesktopController;1;0;0;0;0;0;UniqueLC
squirrel;FormatController;1;0;0;0;0;0;UniqueLC
squirrel;GraphController;1;0;0;0;0;0;UniqueLC
struts;PortletUrlHelper;1;0;1;1;3;2;HetAgg
struts;JspConfig;1;0;1;1;3;2;HetAgg
struts;FileUploadInterceptor;1;1;1;1;2;1;HetAgg
struts;ReferenceMap;1;0;1;0;5;0;HetAgg
struts;ContainerBuilder;1;0;0;0;0;0;UniqueLC
struts;SDEInstaller;1;0;1;0;1;0;HetAgg
struts;ELParser;1;0;1;0;9;0;HetAgg
struts;JakartaMultiPartRequest;1;0;1;0;3;0;HetAgg
struts;DefaultActionMapperTest;1;1;1;1;27;1;HetAgg
struts;ContainerImpl;1;0;1;0;4;0;HetAgg
struts;ConventionUnknownHandler;1;0;0;0;0;0;UniqueLC
struts;Jsr168Dispatcher;1;0;1;1;1;1;HetAgg
struts;JspDocumentParser;1;0;1;1;4;5;HetAgg
struts;DefaultActionMapper;1;0;1;1;2;1;HetAgg
struts;DefaultResultMapBuilder;1;0;1;0;2;0;HetAgg
struts;JspServletWrapper;1;0;0;1;0;1;HetAgg
struts;XWorkBasicConverter;1;1;1;0;2;0;HetAgg
struts;Compiler;1;0;1;1;1;1;HetAgg
struts;JspWriterImpl;1;0;1;1;2;5;HetAgg
struts;JspReader;1;0;1;1;2;1;HetAgg
struts;PackageBasedActionConfigBuilder;1;1;1;1;8;2;HetAgg
struts;XWorkConverter;1;1;1;0;2;0;HetAgg
struts;DefaultTypeConverter;1;0;0;0;0;0;UniqueLC
struts;JspC;1;0;1;1;2;1;HetAgg
struts;PageContextImpl;1;0;1;0;2;0;HetAgg
struts;Dispatcher;1;0;1;1;1;1;HetAgg
struts;JspCompilationContext;1;0;1;1;3;1;HetAgg
struts;DefaultStaticContentLoader;1;0;0;0;0;0;UniqueLC
struts;XmlConfigurationProvider;1;0;1;0;1;0;HetAgg
struts;ClasspathPackageProvider;1;0;1;0;2;0;HetAgg
struts;EmbeddedServletOptions;1;0;0;0;0;0;UniqueLC
struts;AnnotationActionValidatorManager;1;0;1;0;1;0;HetAgg
struts;FelixOsgiHost;1;0;0;0;0;0;UniqueLC
struts;JspRuntimeLibrary;1;0;1;1;3;1;HetAgg
struts;DefaultActionValidatorManager;1;0;1;0;1;0;HetAgg
struts;InputTransferSelect;1;1;0;0;0;0;HetAgg
struts;AbstractAdapterNode;1;0;1;0;1;0;HetAgg
struts;JSONUtil;1;0;1;0;2;0;HetAgg
struts;DefaultActionInvocation;1;0;1;1;3;2;HetAgg
struts;TagLibraryInfoImpl;1;0;1;1;5;3;HetAgg
struts;JSONWriter;1;0;0;1;0;1;HetAgg
struts;Component;1;0;1;0;1;0;HetAgg
struts;VelocityManager;1;0;0;1;0;1;HetAgg
struts;ResourceFinder;1;0;1;0;7;0;HetAgg
struts;JSONResult;1;0;0;1;0;1;HetAgg
struts;UrlHelper;1;0;1;1;2;2;HetAgg
struts;JSONInterceptor;1;0;1;1;1;1;HetAgg
struts;UIBean;1;1;1;1;1;1;HetAgg
struts;OgnlValueStackTest;1;1;1;1;15;1;HetAgg
struts;ClassFinder;1;0;1;0;9;0;HetAgg
struts;CustomTag;1;1;1;0;1;0;HetAgg
struts;JSONPopulator;1;0;0;0;0;0;UniqueLC
struts;ELSupport;1;0;1;0;2;0;HetAgg
struts;FacesSetupInterceptor;1;1;0;0;0;0;HetAgg
struts;AbstractDoubleListTag;1;1;1;1;1;1;HetAgg
struts;ELArithmetic;1;0;0;0;0;0;UniqueLC
struts;PageInfo;1;0;1;0;1;0;HetAgg
struts;OptionTransferSelect;1;1;0;0;0;0;HetAgg
struts;OptionTransferSelectTag;1;1;1;1;1;1;HetAgg
struts;LocalizedTextUtil;1;0;0;0;0;0;UniqueLC
